"url","status","bytes","title","title_len","meta_description","description_len","canonical","canonical_ok","noindex","robots_meta","schema_types"
"https://anyconverter.io/da/extract-pdf-pages/","200","9322","Udtræk PDF-sider Online Gratis | AnyConverter","45","Udtræk specifikke sider fra en PDF og gem dem som en ny PDF-fil. Indtast sidenumre eller intervaller. Gratis, øjeblikkeligt, ingen tilmelding, 100% i din browser.","162","https://anyconverter.io/da/extract-pdf-pages/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/fancy-text-generator/","200","11338","Fancy Tekst Generator Online Gratis | AnyConverter","50","Generer smarte Unicode-tekststilarter øjeblikkeligt — fed, kursiv, script, dobbelt streg, cirklede, gennemstreget, på hovedet og mere. Kopier og indsæt overalt. Gratis.","168","https://anyconverter.io/da/fancy-text-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/faq/","200","17336","Ofte Stillede Spørgsmål — AnyConverter","38","Svar på almindelige spørgsmål om AnyConverter — gratis online værktøjer, databeskyttelse, browsersupport, offlinebrug og mere.","126","https://anyconverter.io/da/faq/","True","False","index, follow","Answer|FAQPage|Question"
"https://anyconverter.io/da/gst-vat-calculator/","200","14491","Moms / GST Beregner Online Gratis | AnyConverter","48","Beregn moms og GST online gratis. Tilføj eller fratræk skat fra ethvert beløb. Understøtter enhver skattesats. Øjeblikkeligt og gratis.","135","https://anyconverter.io/da/gst-vat-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/habit-tracker/","200","8660","Vanetracker Online Gratis | AnyConverter","40","Spor dine daglige vaner med en gratis online vanetracker. Se dit ugentlige gitter, fuldførelsesrater og striber. Data gemmes i din browser. Ingen tilmelding krævet.","164","https://anyconverter.io/da/habit-tracker/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/hash-generator/","200","12964","Hash Generator Online — MD5 SHA256 SHA512 Gratis | AnyConverter","63","Generer MD5, SHA-1, SHA-256 og SHA-512 hashes online gratis. Hash tekst eller filer. Hurtigt, sikkert, klientbaseret behandling — dine data forlader aldrig din browser.","168","https://anyconverter.io/da/hash-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/html-beautifier/","200","12051","HTML Formaterer &amp; Minifier Online Gratis | AnyConverter","59","Formater eller minificer HTML-kode øjeblikkeligt online. Indsæt din HTML og få korrekt formateret eller minificeret output med ét klik. Gratis, ingen tilmelding.","161","https://anyconverter.io/da/html-beautifier/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/html-to-pdf/","200","9663","Konverter HTML til PDF Online Gratis | AnyConverter","51","Konverter HTML-kode til et PDF-dokument online gratis. Indsæt dit HTML, se live forhåndsvisning, vælg retning og download PDF øjeblikkeligt. Ingen tilmelding, 100% browserbaseret.","179","https://anyconverter.io/da/html-to-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/image-compressor/","200","14080","Billedkomprimering Online Gratis | AnyConverter","47","Komprimer JPEG og PNG billeder online gratis. Reducer filstørrelsen uden synligt kvalitetstab. Ingen upload til server — behandling sker i din browser.","151","https://anyconverter.io/da/image-compressor/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/image-converter/","200","13602","Billedkonverter Online Gratis — PNG JPG WebP | AnyConverter","59","Konverter billeder mellem PNG, JPG, WebP, AVIF og BMP online. Gratis, ingen tilmelding påkrævet. Øjeblikkelig konvertering i din browser med kvalitets- og størrelsesindstillinger.","179","https://anyconverter.io/da/image-converter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/internet-speed-test/","200","9840","Internethastighed Test Online Gratis | AnyConverter","51","Test din internethastighed gratis online. Mål download-, upload-hastighed og ping-latenstid direkte i din browser. Ingen app eller tilmelding nødvendig.","152","https://anyconverter.io/da/internet-speed-test/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/invoice-generator/","200","16054","Faktura Generator Online Gratis | AnyConverter","46","Opret og download professionelle fakturaer som PDF online gratis. Tilføj linjeartikler, moms, noter og virksomhedsoplysninger. Ingen tilmelding, intet vandmærke.","161","https://anyconverter.io/da/invoice-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/ip-address-lookup/","200","11170","IP-adresse Opslag Online Gratis | AnyConverter","46","Slå enhver IP-adresses placering, ISP, tidszone og mere op online gratis. Find din egen IP eller søg på enhver IPv4-adresse. Øjeblikkelige resultater.","150","https://anyconverter.io/da/ip-address-lookup/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/jpg-to-pdf/","200","9901","Konverter JPG til PDF Online Gratis | AnyConverter","50","Konverter JPG og PNG-billeder til PDF online gratis. Tilføj flere billeder, vælg sidestørrelse og margener, og download PDF'en øjeblikkeligt. Ingen tilmelding, 100% browserbaseret.","180","https://anyconverter.io/da/jpg-to-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/json-formatter/","200","13583","JSON Formatter Online Gratis | AnyConverter","43","Formater og valider JSON øjeblikkeligt. Gratis online JSON-formatter med syntaksfremhævning. Kører i din browser — dine data forlader aldrig din enhed.","151","https://anyconverter.io/da/json-formatter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/json-to-yaml/","200","11958","JSON til YAML Konverter Online Gratis | AnyConverter","52","Konverter JSON til YAML og YAML til JSON øjeblikkeligt i din browser. Indsæt dine data og få formateret output med det samme. Ingen serveroplæsning, 100% privat.","161","https://anyconverter.io/da/json-to-yaml/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/jwt-decoder/","200","13504","JWT Dekoder Online Gratis | AnyConverter","40","Dekod og inspicér JWT (JSON Web Tokens) online gratis. Se header, payload og tjek udløbsdato. Helt sikkert — ingen server involveret.","133","https://anyconverter.io/da/jwt-decoder/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/keyboard-tester/","200","9803","Tastaturtest Online Gratis | AnyConverter","41","Test alle taster på dit tastatur online gratis. Tryk på en tast og se den lyse op med det samme. Find fastlåste, ikke-reagerende eller defekte taster. Ingen download.","166","https://anyconverter.io/da/keyboard-tester/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/loan-calculator/","200","13813","Lånberegner Online Gratis | AnyConverter","40","Beregn din månedlige lånebetaling, samlede renteomkostninger og tilbagebetalingsplan online gratis. Ingen tilmelding nødvendig.","127","https://anyconverter.io/da/loan-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/lorem-ipsum-generator/","200","12558","Lorem Ipsum Generator Online Gratis | AnyConverter","50","Generer Lorem Ipsum pladsholder-tekst online gratis. Vælg afsnit, sætninger eller ord. Valgfrit start med den klassiske &quot;Lorem ipsum&quot;-åbning. Øjeblikkelig kopiering.","175","https://anyconverter.io/da/lorem-ipsum-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/markdown-html/","200","12414","Markdown til HTML Konverter Online Gratis | AnyConverter","56","Konverter Markdown til HTML online gratis. Live forhåndsvisning med renderet output og HTML-kildevisning. Understøtter GitHub Flavored Markdown. Ingen tilmelding nødvendig.","172","https://anyconverter.io/da/markdown-html/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/meeting-timer/","200","10342","Mødetimer Online Gratis — Dagsorden Timer | AnyConverter","56","Hold dine møder på sporet med en gratis online mødetimer. Tilføj dagsordenspunkter med varighed, start timeren og skift automatisk til næste emne. Ingen tilmelding.","164","https://anyconverter.io/da/meeting-timer/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/microphone-tester/","200","9491","Mikrofon Test Online Gratis | AnyConverter","42","Test din mikrofon online gratis. Se live-lydniveauer, kontrollér om din mikrofon virker, og se enhedsinfo — ingen software download nødvendig.","142","https://anyconverter.io/da/microphone-tester/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/monitor-color-test/","200","9403","Skærm Farvetest Online Gratis | AnyConverter","44","Test din skærms farvenøjagtighed, gradienter, skarphed og ensartethed gratis online. 8 fuldskærms testmønstre. Ingen software download nødvendig.","145","https://anyconverter.io/da/monitor-color-test/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/morse-code-converter/","200","11776","Morsekode Konverter Online Gratis | AnyConverter","48","Konverter tekst til morsekode og morsekode til tekst online gratis. Understøtter bogstaver, cifre og tegnsætning. Øjeblikkelig tovejskonvertering. Ingen tilmelding.","164","https://anyconverter.io/da/morse-code-converter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/mortgage-calculator/","200","13787","Realkreditberegner Online Gratis | AnyConverter","47","Beregn din månedlige realkreditbetaling, samlede betalte renter og de samlede låneomkostninger online gratis. Ingen tilmelding nødvendig.","137","https://anyconverter.io/da/mortgage-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/mouse-tester/","200","10442","Musetest Online Gratis | AnyConverter","37","Test din mus' knapper, rullehjul og markørbevægelse online gratis. Tjek venstre-, højre- og midterklik og musebevægelse. Ingen download nødvendig.","146","https://anyconverter.io/da/mouse-tester/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/number-to-words/","200","11581","Tal til Ord Konverter Online Gratis | AnyConverter","50","Konverter ethvert tal til engelske ord online gratis. Understøtter tal op til billioner, negative tal og viser ordinalformen. Øjeblikkeligt, ingen tilmelding.","158","https://anyconverter.io/da/number-to-words/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/ocr-pdf/","200","10473","OCR PDF — Udtræk Tekst fra Scannet PDF Online Gratis | AnyConverter","67","Udtræk tekst fra scannede PDF-filer eller billeder med OCR online og gratis. Understøtter dansk, engelsk, fransk, tysk og mere. Kopiér den udtrukne tekst med det samme. Ingen tilmelding.","186","https://anyconverter.io/da/ocr-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/optimize-pdf/","200","9231","Optimer og Komprimer PDF Online Gratis | AnyConverter","53","Reducer PDF-filstørrelsen online og gratis ved at optimere dens struktur. Fjerner ubrugte objekter og valgfri metadata. Download den mindre PDF med det samme. Ingen tilmelding kræves.","183","https://anyconverter.io/da/optimize-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/organize-pdf/","200","9631","Organiser PDF-sider Online Gratis | AnyConverter","48","Omarrangér PDF-sider i en hvilken som helst rækkefølge online og gratis. Indtast den nye sidesekvens og download den reorganiserede PDF med det samme. Ingen tilmelding, 100% i din browser.","188","https://anyconverter.io/da/organize-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/password-generator/","200","13185","Adgangskodegenerator Online Gratis | AnyConverter","49","Generer stærke, sikre tilfældige adgangskoder online gratis. Tilpas længde og tegntyper, og generer flere adgangskoder på én gang. Ingen tilmelding kræves.","155","https://anyconverter.io/da/password-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/password-strength-checker/","200","12443","Adgangskode Styrke Tjekker Online Gratis | AnyConverter","55","Tjek øjeblikkeligt hvor stærk din adgangskode er online. Få realtidsfeedback om længde, store bogstaver, tal og specialtegn. Gratis.","132","https://anyconverter.io/da/password-strength-checker/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-compress/","200","12546","Komprimer PDF Online Gratis — Reducer Filstørrelse | AnyConverter","65","Komprimer PDF-filer online og reducer filstørrelsen uden at miste kvalitet. Gratis PDF-kompressor. Vælg komprimeringsniveau — lav, mellem eller høj. 100% sikkert og privat.","172","https://anyconverter.io/da/pdf-compress/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-forms/","200","9521","Udfyld PDF-formularer Online Gratis | AnyConverter","50","Udfyld PDF-formularfelter online og gratis. Upload en udfyldbar PDF, indtast værdier i tekstfelter, afkrydsningsfelter og rullelister, og download den udfyldte formular. Ingen tilmelding.","187","https://anyconverter.io/da/pdf-forms/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-merge/","200","12530","Sammensæt PDF Online Gratis | AnyConverter","42","Kombiner flere PDF-filer til én gratis online. Træk, sorter og flet PDF'er på sekunder. Ingen registrering. Sikker behandling i din browser.","140","https://anyconverter.io/da/pdf-merge/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-security/","200","11190","PDF-sikkerhed — Angiv Tilladelser Online Gratis | AnyConverter","62","Angiv PDF-tilladelser online: begræns udskrivning, kopiering, redigering og annoteringer. Tilføj en ejeradgangskode med detaljeret adgangskontrol. Gratis, browserbaseret, ingen tilmelding.","188","https://anyconverter.io/da/pdf-security/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-split/","200","13598","Del PDF Online — Udtræk Sider Gratis | AnyConverter","51","Del en PDF op i flere filer eller udtræk specifikke sider online og gratis. Intet software nødvendigt. Vælg sideintervaller eller del for hver N sider. Sikker browserbehandling.","177","https://anyconverter.io/da/pdf-split/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pdf-to-jpg/","200","10822","PDF til JPG Konverter Online Gratis | AnyConverter","50","Konvertér PDF-sider til JPG-billeder online og gratis. Vælg opløsningsskala og kvalitet. Se miniatureforhåndsvisninger og download alle billeder med det samme. Ingen tilmelding, 100% browserbaseret.","198","https://anyconverter.io/da/pdf-to-jpg/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/percentage-calculator/","200","15279","Procentberegner Online Gratis | AnyConverter","44","Beregn procenter, procentvise ændringer og andele online gratis. Find hvad X% af Y er, beregn procentvis stigning eller fald. Øjeblikkeligt, gratis.","148","https://anyconverter.io/da/percentage-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/pomodoro-timer/","200","12343","Pomodoro Timer Online Gratis | AnyConverter","43","Brug Pomodoro-teknikken online gratis. 25-minutters arbejdssessioner med 5-minutters korte pauser og 15-minutters lange pauser. Browsernotifikationer, sessonstæller.","165","https://anyconverter.io/da/pomodoro-timer/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/press/","200","12091","Pressepakke — AnyConverter","26","AnyConverter pressepakke. Brandaktiver, virksomhedsfakta, nøglestatistikker og mediekontaktoplysninger til journalister og bloggere.","132","https://anyconverter.io/da/press/","True","False","index, follow",""
"https://anyconverter.io/da/privacy-policy-generator/","200","12709","Generator til Privatlivspolitik Online Gratis | AnyConverter","60","Generér en gratis privatlivspolitik til dit websted eller din app på få sekunder. Tilpas firmanavn, e-mail, datatyper og jurisdiktion. Ingen tilmelding kræves.","159","https://anyconverter.io/da/privacy-policy-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/privacy/","200","11711","Privatlivspolitik — AnyConverter","32","AnyConverters privatlivspolitik. Lær hvilke data vi indsamler, hvordan vi bruger dem, og hvorfor dine filer og tekster aldrig uploades til vores servere.","153","https://anyconverter.io/da/privacy/","True","False","index, follow",""
"https://anyconverter.io/da/protect-pdf/","200","9816","Beskyt PDF med Adgangskode Online Gratis | AnyConverter","55","Adgangskodebeskyt en PDF-fil online gratis. Angiv en brugeradgangskode for at forhindre uautoriseret åbning. Hurtigt, privat og 100% i din browser. Ingen tilmelding nødvendig.","175","https://anyconverter.io/da/protect-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/px-to-rem/","200","12408","PX til REM Konverter Online Gratis | AnyConverter","49","Konverter pixelværdier til REM og REM til pixels øjeblikkeligt. Indstil en brugerdefineret grundskriftstørrelse. Inkluderer en komplet px-til-rem referencetabel. Gratis, ingen tilmelding.","187","https://anyconverter.io/da/px-to-rem/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/qr-code-generator/","200","13332","QR-kode Generator Online Gratis | AnyConverter","46","Generer QR-koder online gratis. Indtast tekst eller en URL og opret øjeblikkeligt et downloadbart QR-kodebillede. Ingen tilmelding, 100% i din browser.","151","https://anyconverter.io/da/qr-code-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/random-number-generator/","200","13216","Tilfældig Tal Generator Online Gratis | AnyConverter","52","Generer tilfældige tal inden for ethvert interval online gratis. Enkelt tal eller op til 100 unikke tal på én gang. Kryptografisk sikker tilfældighed. Ingen tilmelding.","168","https://anyconverter.io/da/random-number-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/random-picker/","200","9737","Tilfældig Vælger Online Gratis — Vælg Tilfældige Elementer | AnyConverter","73","Vælg tilfældige elementer fra en liste gratis online. Indsæt dine elementer adskilt af linjeskift eller kommaer, vælg hvor mange der skal vælges, og få øjeblikkelige resultater. Ingen tilmelding.","195","https://anyconverter.io/da/random-picker/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/redact-pdf/","200","11303","Rediger PDF Online Gratis — Slet Følsomt Indhold | AnyConverter","63","Slet følsomme oplysninger fra en PDF ved at dække områder med sorte rektangler. Indtast sidenummer og koordinater, tilføj flere redigeringer, og download. Ingen tilmelding.","172","https://anyconverter.io/da/redact-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/regex-tester/","200","13042","Regex Tester Online Gratis | AnyConverter","41","Test regulære udtryk online med live match-fremhævning. Gratis regex-tester, understøtter alle JavaScript regex-flag. Se matches, grupper og indekser øjeblikkeligt.","164","https://anyconverter.io/da/regex-tester/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/remove-pdf-pages/","200","9164","Fjern PDF-sider Online Gratis | AnyConverter","44","Slet specifikke sider fra en PDF gratis online. Indtast sidenumre eller intervaller (f.eks. 2, 4-6) og download den rensede PDF øjeblikkeligt. Ingen upload til servere.","168","https://anyconverter.io/da/remove-pdf-pages/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/roman-numeral-converter/","200","11714","Romertal Konverter Online Gratis | AnyConverter","47","Konverter tal til romertal og romertal tilbage til tal. Understøtter 1 til 3.999.999 med vinculum-notation. Gratis online romertal-konverter uden tilmelding.","157","https://anyconverter.io/da/roman-numeral-converter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/rotate-pdf/","200","9964","Roter PDF-sider Online Gratis | AnyConverter","44","Roter PDF-sider 90, 180 eller 270 grader gratis online. Vælg alle sider eller specifikke sider. Download den roterede PDF øjeblikkeligt. Ingen tilmelding kræves.","161","https://anyconverter.io/da/rotate-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/scan-to-pdf/","200","9562","Scan til PDF — Billeder til PDF Online Gratis | AnyConverter","60","Kombiner scannede billeder eller fotos til en PDF gratis online. Tilføj flere JPG- eller PNG-filer, vælg sidestørrelse, og download PDF'en øjeblikkeligt. Ingen tilmelding kræves.","178","https://anyconverter.io/da/scan-to-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/screen-resolution/","200","9433","Skærmopløsning Checker Online Gratis | AnyConverter","51","Registrer øjeblikkeligt din skærmopløsning, viewport-størrelse, enhedspixelforhold, farvedybde og orientering. Gratis online skærmopløsnings-checker.","149","https://anyconverter.io/da/screen-resolution/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/security/","200","9518","Sikkerhed — AnyConverter","24","Lær hvordan AnyConverter holder dine data sikre. Alle værktøjer kører i din browser — dine filer forlader aldrig din enhed. Læs om vores sikkerhedspraksis og politik for ansvarlig afsløring.","190","https://anyconverter.io/da/security/","True","False","index, follow",""
"https://anyconverter.io/da/sign-pdf/","200","10897","Underskriv PDF Online Gratis | AnyConverter","43","Tegn din underskrift og integrer den i en PDF online gratis. Vælg side, størrelse og position, og download den signerede PDF øjeblikkeligt. Ingen tilmelding, 100% browserbaseret.","178","https://anyconverter.io/da/sign-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/sleep-calculator/","200","11318","Søvnberegner Online Gratis | AnyConverter","41","Beregn det bedste tidspunkt at vågne op eller gå i seng baseret på 90-minutters søvncyklusser. Gratis søvnberegner til at vågne op udhvilet. Ingen tilmelding nødvendig.","168","https://anyconverter.io/da/sleep-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/spin-the-wheel/","200","8769","Drej Hjulet — Tilfældig Beslutningshjælper Online Gratis | AnyConverter","71","Drej et tilpasseligt hjul og træf tilfældige beslutninger online gratis. Tilføj dine egne muligheder, drej og lad skæbnen bestemme. Ingen download eller tilmelding kræves.","171","https://anyconverter.io/da/spin-the-wheel/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/sticky-notes/","200","8508","Sticky Notes Online Gratis | AnyConverter","41","Opret farverige sticky notes online gratis. Noter gemmes automatisk i din browser. Vælg mellem 6 farver, rediger på stedet og slet dem når du er færdig. Ingen tilmelding.","170","https://anyconverter.io/da/sticky-notes/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/stopwatch/","200","8820","Stopur Online Gratis | AnyConverter","35","Gratis online stopur med rundetimer. Start, sæt på pause, genoptag og registrer rundetider øjeblikkeligt i din browser. Ingen download eller tilmelding kræves.","159","https://anyconverter.io/da/stopwatch/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/team-picker/","200","9276","Holdvælger Online Gratis — Del Folk op i Tilfældige Hold | AnyConverter","71","Del tilfældigt en liste af personer op i lige store hold online gratis. Indtast navne, vælg antal hold og få farvekodede holdkort øjeblikkeligt. Ingen tilmelding.","162","https://anyconverter.io/da/team-picker/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/terms/","200","9244","Servicevilkår — AnyConverter","28","Læs AnyConverters servicevilkår. Ved at bruge vores gratis onlineværktøjer accepterer du disse vilkår, der dækker acceptabel brug, ansvarsfraskrivelser og ansvarsbegrænsninger.","176","https://anyconverter.io/da/terms/","True","False","index, follow",""
"https://anyconverter.io/da/text-case-converter/","200","13360","Tekst Store/Små Bogstaver Konverter Online Gratis | AnyConverter","64","Konverter tekst til store bogstaver, små bogstaver, titelformat, sætningsformat og mere online gratis. Øjeblikkeligt, ingen tilmelding nødvendig.","145","https://anyconverter.io/da/text-case-converter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/text-diff-checker/","200","12817","Tekst Forskels Checker Online Gratis | AnyConverter","51","Sammenlign to tekster og fremhæv forskelle online gratis. Se tilføjede og fjernede linjer øjeblikkeligt. Ingen filupload, ingen tilmelding nødvendig.","149","https://anyconverter.io/da/text-diff-checker/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/text-repeater/","200","11407","Tekstgentagelse Online Gratis | AnyConverter","44","Gentag en vilkårlig tekst mange gange øjeblikkeligt. Angiv en brugerdefineret separator, antal gentagelser og linjeskift. Gratis, ingen tilmelding, fungerer i din browser.","171","https://anyconverter.io/da/text-repeater/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/timestamp-converter/","200","13655","Unix Timestamp Konverter Online — Gratis | AnyConverter","55","Konvertér Unix-tidsstempler til læsbare datoer og omvendt. Gratis timestamp-konverter med understøttelse af UTC, lokal tid og enhver tidszone. Øjeblikkelig konvertering.","169","https://anyconverter.io/da/timestamp-converter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/tip-calculator/","200","13389","Drikkepenge Beregner Online Gratis | AnyConverter","49","Beregn drikkepenge og del regningen mellem flere personer online gratis. Indtast beløbet, drikkepengeprocenten og antal personer øjeblikkeligt.","143","https://anyconverter.io/da/tip-calculator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/todo-list/","200","9761","Opgaveliste Online Gratis | AnyConverter","40","Gratis online opgaveliste der gemmes i din browser. Tilføj opgaver, markér dem som færdige, filtrér efter status og fjern gennemførte. Ingen konto, fungerer offline.","165","https://anyconverter.io/da/todo-list/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/typing-speed-test/","200","13575","Skrivetestigheds Test Online Gratis | AnyConverter","50","Test din skrivetestighed i WPM (ord per minut) og nøjagtighed online gratis. Øv dig med tilfældige tekstpassager og spor dine fremskridt. Ingen tilmelding.","155","https://anyconverter.io/da/typing-speed-test/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/unlock-pdf/","200","9453","Lås PDF Op — Fjern Adgangskode Online Gratis | AnyConverter","59","Fjern adgangskoden fra en PDF online gratis. Indtast den aktuelle adgangskode for at låse op og download en kopi uden begrænsninger. 100% browserbaseret, ingen tilmelding.","171","https://anyconverter.io/da/unlock-pdf/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/url-encoder/","200","11645","URL Encoder og Decoder Online Gratis | AnyConverter","51","Kodér eller dekodér URL'er og forespørgselsparametre online gratis. Gratis URL-encoder med procentkodning. Kodér komponenter eller hele URL'er øjeblikkeligt i din browser.","171","https://anyconverter.io/da/url-encoder/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/uuid-generator/","200","13145","UUID Generator Online Gratis | AnyConverter","43","Generer UUID v4 (GUID) online gratis. Opret op til 100 unikke identifikatorer på én gang med store eller små bogstaver. Bruger kryptografisk sikker tilfældighed.","161","https://anyconverter.io/da/uuid-generator/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/viewport-size/","200","10500","Viewport Størrelse Tjekker Online Gratis | AnyConverter","55","Tjek dit browsers viewport-dimensioner, skærmopløsning, enhedspixelforhold, orientering og CSS-breakpoint øjeblikkeligt. Opdateres live ved ændring af størrelse.","161","https://anyconverter.io/da/viewport-size/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/webcam-tester/","200","9187","Webkameratest Online Gratis | AnyConverter","42","Test dit webkamera online gratis. Tjek om dit kamera virker, se live-billedet, opløsning og enhedsinfo, og tag et snapshot. Ingen tilmelding nødvendig.","151","https://anyconverter.io/da/webcam-tester/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/word-counter/","200","11848","Ordtæller Online Gratis | AnyConverter","38","Tæl ord, tegn, sætninger og afsnit i din tekst online gratis. Beregn estimeret læsetid. Øjeblikkeligt, ingen tilmelding nødvendig.","130","https://anyconverter.io/da/word-counter/","True","False","index, follow","Offer|Organization|WebApplication"
"https://anyconverter.io/da/xml-formatter/","200","11724","XML Formatter Online Gratis | AnyConverter","42","Formater og valider XML online gratis. Forskønne eller minificer XML øjeblikkeligt med fejlregistrering. Ingen upload påkrævet — 100% klientbaseret behandling.","159","https://anyconverter.io/da/xml-formatter/","True","False","index, follow","Offer|Organization|WebApplication"
